CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib2.py
MEM 77.882812 1543733188.1623
MEM 77.882812 1543733188.2663
MEM 77.882812 1543733188.3666
MEM 77.882812 1543733188.4697
MEM 77.882812 1543733188.5725
MEM 77.882812 1543733188.6769
MEM 77.882812 1543733188.7814
MEM 77.882812 1543733188.8855
MEM 77.882812 1543733188.9859
MEM 77.882812 1543733189.0881
MEM 77.882812 1543733189.1925
MEM 77.882812 1543733189.2960
MEM 77.882812 1543733189.3997
MEM 77.882812 1543733189.5025
MEM 77.882812 1543733189.6031
MEM 77.882812 1543733189.7083
MEM 77.882812 1543733189.8103
MEM 77.882812 1543733189.9124
MEM 77.882812 1543733190.0161
MEM 77.882812 1543733190.1196
MEM 77.882812 1543733190.2214
MEM 77.882812 1543733190.3242
MEM 77.882812 1543733190.4271
MEM 77.882812 1543733190.5323
MEM 77.882812 1543733190.6361
MEM 77.882812 1543733190.7366
MEM 77.882812 1543733190.8396
MEM 77.882812 1543733190.9438
MEM 77.882812 1543733191.0457
MEM 77.882812 1543733191.1496
MEM 77.882812 1543733191.2528
MEM 77.882812 1543733191.3533
MEM 77.882812 1543733191.4563
MEM 77.882812 1543733191.5606
MEM 77.882812 1543733191.6648
MEM 77.882812 1543733191.7689
MEM 77.882812 1543733191.8714
MEM 77.882812 1543733191.9744
MEM 77.882812 1543733192.0774
MEM 77.882812 1543733192.1785
MEM 77.882812 1543733192.2803
MEM 77.882812 1543733192.3855
MEM 77.882812 1543733192.4863
MEM 77.882812 1543733192.5868
MEM 77.882812 1543733192.6920
MEM 77.882812 1543733192.7940
MEM 77.882812 1543733192.8992
MEM 77.882812 1543733193.0020
MEM 77.882812 1543733193.1026
MEM 77.882812 1543733193.2063
MEM 77.882812 1543733193.3086
MEM 77.882812 1543733193.4108
MEM 77.882812 1543733193.5109
MEM 77.882812 1543733193.6160
MEM 77.882812 1543733193.7198
MEM 77.882812 1543733193.8215
MEM 77.882812 1543733193.9244
MEM 77.882812 1543733194.0277
MEM 77.882812 1543733194.1297
MEM 77.882812 1543733194.2329
MEM 77.882812 1543733194.3365
MEM 77.882812 1543733194.4380
MEM 77.882812 1543733194.5420
MEM 77.882812 1543733194.6470
MEM 77.882812 1543733194.7495
MEM 77.882812 1543733194.8526
MEM 77.882812 1543733194.9553
MEM 77.882812 1543733195.0605
MEM 77.882812 1543733195.1646
MEM 77.882812 1543733195.2660
MEM 77.882812 1543733195.3699
MEM 77.882812 1543733195.4704
MEM 77.882812 1543733195.5753
MEM 77.882812 1543733195.6777
MEM 77.882812 1543733195.7789
MEM 77.882812 1543733195.8841
MEM 77.882812 1543733195.9866
MEM 77.882812 1543733196.0888
MEM 77.882812 1543733196.1931
MEM 77.882812 1543733196.2983
MEM 77.882812 1543733196.4033
MEM 77.882812 1543733196.5083
MEM 77.882812 1543733196.6126
MEM 77.882812 1543733196.7159
MEM 77.882812 1543733196.8200
MEM 77.882812 1543733196.9211
MEM 77.882812 1543733197.0256
MEM 77.882812 1543733197.1279
MEM 77.882812 1543733197.2288
MEM 77.882812 1543733197.3334
MEM 77.882812 1543733197.4384
MEM 77.882812 1543733197.5410
MEM 77.882812 1543733197.6446
MEM 77.882812 1543733197.7494
MEM 77.882812 1543733197.8534
MEM 77.882812 1543733197.9539
MEM 77.882812 1543733198.0543
MEM 77.882812 1543733198.1594
MEM 77.882812 1543733198.2613
MEM 77.882812 1543733198.3659
MEM 77.882812 1543733198.4700
MEM 77.882812 1543733198.5741
MEM 77.882812 1543733198.6772
MEM 77.882812 1543733198.7814
MEM 77.882812 1543733198.8866
MEM 77.882812 1543733198.9915
MEM 77.882812 1543733199.0946
MEM 77.882812 1543733199.1994
MEM 77.882812 1543733199.3034
MEM 77.882812 1543733199.4084
MEM 77.882812 1543733199.5117
MEM 77.882812 1543733199.6159
MEM 77.882812 1543733199.7199
MEM 77.882812 1543733199.8205
MEM 77.882812 1543733199.9207
MEM 77.882812 1543733200.0259
MEM 77.882812 1543733200.1282
MEM 77.882812 1543733200.2307
MEM 77.882812 1543733200.3335
MEM 77.882812 1543733200.4376
MEM 77.882812 1543733200.5417
MEM 77.882812 1543733200.6450
MEM 77.882812 1543733200.7493
MEM 77.882812 1543733200.8531
MEM 77.882812 1543733200.9536
MEM 77.882812 1543733201.0579
MEM 77.882812 1543733201.1618
MEM 77.882812 1543733201.2658
MEM 77.882812 1543733201.3698
MEM 77.882812 1543733201.4703
MEM 77.882812 1543733201.5750
MEM 77.882812 1543733201.6796
MEM 77.882812 1543733201.7847
MEM 77.882812 1543733201.8890
MEM 77.882812 1543733201.9940
MEM 77.882812 1543733202.0976
MEM 77.882812 1543733202.2020
MEM 77.882812 1543733202.3058
MEM 77.882812 1543733202.4092
MEM 77.882812 1543733202.5140
MEM 77.882812 1543733202.6188
MEM 77.882812 1543733202.7225
MEM 77.882812 1543733202.8233
MEM 77.882812 1543733202.9283
MEM 77.882812 1543733203.0287
MEM 77.882812 1543733203.1289
MEM 77.882812 1543733203.2315
MEM 77.882812 1543733203.3363
MEM 77.882812 1543733203.4378
MEM 77.882812 1543733203.5412
MEM 77.882812 1543733203.6453
MEM 77.882812 1543733203.7493
MEM 77.882812 1543733203.8534
MEM 77.882812 1543733203.9538
MEM 77.882812 1543733204.0590
MEM 77.882812 1543733204.1622
MEM 77.882812 1543733204.2657
MEM 77.882812 1543733204.3699
MEM 77.882812 1543733204.4750
MEM 77.882812 1543733204.5788
MEM 77.882812 1543733204.6840
MEM 77.882812 1543733204.7866
MEM 77.882812 1543733204.8868
MEM 77.882812 1543733204.9877
MEM 77.882812 1543733205.0913
MEM 77.882812 1543733205.1937
MEM 77.882812 1543733205.2954
MEM 77.882812 1543733205.3992
MEM 77.882812 1543733205.5035
MEM 77.882812 1543733205.6073
MEM 77.882812 1543733205.7123
MEM 77.882812 1543733205.8157
MEM 77.882812 1543733205.9193
MEM 77.882812 1543733206.0207
MEM 77.882812 1543733206.1231
MEM 77.882812 1543733206.2284
MEM 77.882812 1543733206.3334
MEM 77.882812 1543733206.4369
MEM 77.882812 1543733206.5415
MEM 77.882812 1543733206.6417
MEM 77.882812 1543733206.7457
MEM 77.882812 1543733206.8491
MEM 77.882812 1543733206.9522
MEM 77.882812 1543733207.0545
MEM 77.882812 1543733207.1597
MEM 77.882812 1543733207.2647
MEM 77.882812 1543733207.3692
MEM 77.882812 1543733207.4712
MEM 77.882812 1543733207.5748
MEM 77.882812 1543733207.6800
MEM 77.882812 1543733207.7849
MEM 77.882812 1543733207.8879
MEM 77.882812 1543733207.9927
MEM 77.882812 1543733208.0974
MEM 77.882812 1543733208.2025
MEM 77.882812 1543733208.3072
MEM 77.882812 1543733208.4119
MEM 77.882812 1543733208.5156
MEM 77.882812 1543733208.6192
MEM 77.882812 1543733208.7205
MEM 77.882812 1543733208.8235
MEM 77.882812 1543733208.9286
MEM 77.882812 1543733209.0291
MEM 77.882812 1543733209.1328
MEM 77.882812 1543733209.2330
MEM 77.882812 1543733209.3349
MEM 77.882812 1543733209.4383
MEM 77.882812 1543733209.5426
MEM 77.882812 1543733209.6473
MEM 77.882812 1543733209.7524
MEM 77.882812 1543733209.8540
MEM 77.882812 1543733209.9548
MEM 77.882812 1543733210.0600
MEM 77.882812 1543733210.1628
MEM 77.882812 1543733210.2668
MEM 77.882812 1543733210.3707
MEM 77.882812 1543733210.4748
MEM 77.882812 1543733210.5790
MEM 77.882812 1543733210.6841
MEM 77.882812 1543733210.7874
MEM 77.882812 1543733210.8879
MEM 77.882812 1543733210.9901
MEM 77.882812 1543733211.0950
MEM 77.882812 1543733211.1990
MEM 77.882812 1543733211.3022
MEM 77.882812 1543733211.4042
MEM 77.882812 1543733211.5081
MEM 77.882812 1543733211.6110
MEM 77.882812 1543733211.7166
MEM 77.882812 1543733211.8217
MEM 77.882812 1543733211.9269
MEM 77.882812 1543733212.0315
MEM 77.882812 1543733212.1317
MEM 77.882812 1543733212.2363
MEM 77.882812 1543733212.3415
MEM 77.882812 1543733212.4460
MEM 77.882812 1543733212.5490
MEM 77.882812 1543733212.6521
MEM 77.882812 1543733212.7543
MEM 77.882812 1543733212.8546
MEM 77.882812 1543733212.9592
MEM 77.882812 1543733213.0622
MEM 77.882812 1543733213.1654
MEM 77.882812 1543733213.2688
MEM 77.882812 1543733213.3711
MEM 77.882812 1543733213.4747
MEM 77.882812 1543733213.5798
MEM 77.882812 1543733213.6826
MEM 77.882812 1543733213.7871
MEM 77.882812 1543733213.8879
MEM 77.882812 1543733213.9884
MEM 77.882812 1543733214.0924
MEM 77.882812 1543733214.1958
MEM 77.882812 1543733214.3008
MEM 77.882812 1543733214.4014
MEM 77.882812 1543733214.5018
MEM 77.882812 1543733214.6047
MEM 77.882812 1543733214.7057
MEM 77.882812 1543733214.8063
MEM 77.882812 1543733214.9080
MEM 77.882812 1543733215.0131
MEM 77.882812 1543733215.1154
MEM 77.882812 1543733215.2185
MEM 77.882812 1543733215.3218
MEM 77.882812 1543733215.4262
MEM 77.882812 1543733215.5294
MEM 77.882812 1543733215.6300
MEM 77.882812 1543733215.7351
MEM 77.882812 1543733215.8381
MEM 77.882812 1543733215.9419
MEM 77.882812 1543733216.0467
MEM 77.882812 1543733216.1513
MEM 77.882812 1543733216.2548
MEM 77.882812 1543733216.3555
MEM 77.882812 1543733216.4607
MEM 77.882812 1543733216.5653
MEM 77.882812 1543733216.6683
MEM 77.882812 1543733216.7722
MEM 77.882812 1543733216.8746
MEM 77.882812 1543733216.9813
MEM 77.882812 1543733217.0850
MEM 77.882812 1543733217.1884
MEM 77.882812 1543733217.2906
MEM 77.882812 1543733217.3910
MEM 77.882812 1543733217.4914
MEM 77.882812 1543733217.5917
MEM 77.882812 1543733217.6968
MEM 77.882812 1543733217.8014
MEM 77.882812 1543733217.9050
MEM 77.882812 1543733218.0079
MEM 77.882812 1543733218.1131
MEM 77.882812 1543733218.2182
MEM 77.882812 1543733218.3220
MEM 77.882812 1543733218.4268
MEM 77.882812 1543733218.5299
MEM 77.882812 1543733218.6349
MEM 77.882812 1543733218.7357
MEM 77.882812 1543733218.8401
MEM 77.882812 1543733218.9412
MEM 77.882812 1543733219.0464
MEM 77.882812 1543733219.1514
MEM 77.882812 1543733219.2552
MEM 77.882812 1543733219.3560
MEM 77.882812 1543733219.4612
MEM 77.882812 1543733219.5653
MEM 77.882812 1543733219.6681
MEM 77.882812 1543733219.7720
MEM 77.882812 1543733219.8745
MEM 77.882812 1543733219.9797
MEM 77.882812 1543733220.0805
MEM 77.882812 1543733220.1841
MEM 77.882812 1543733220.2848
MEM 77.882812 1543733220.3886
MEM 77.882812 1543733220.4922
MEM 77.882812 1543733220.5969
MEM 77.882812 1543733220.7013
MEM 77.882812 1543733220.8054
MEM 77.882812 1543733220.9104
MEM 77.882812 1543733221.0152
MEM 77.882812 1543733221.1179
MEM 77.882812 1543733221.2227
MEM 77.882812 1543733221.3252
MEM 77.882812 1543733221.4304
MEM 77.882812 1543733221.5346
MEM 77.882812 1543733221.6348
MEM 77.882812 1543733221.7389
MEM 77.882812 1543733221.8411
MEM 77.882812 1543733221.9463
MEM 77.882812 1543733222.0512
MEM 77.882812 1543733222.1557
MEM 77.882812 1543733222.2609
MEM 77.882812 1543733222.3652
MEM 77.882812 1543733222.4679
MEM 77.882812 1543733222.5724
MEM 77.882812 1543733222.6736
MEM 77.882812 1543733222.7744
MEM 77.882812 1543733222.8778
MEM 77.882812 1543733222.9808
MEM 77.882812 1543733223.0844
MEM 77.882812 1543733223.1896
MEM 77.882812 1543733223.2947
MEM 77.882812 1543733223.3987
MEM 77.882812 1543733223.5038
MEM 77.882812 1543733223.6077
MEM 77.882812 1543733223.7129
MEM 77.882812 1543733223.8177
MEM 77.882812 1543733223.9227
MEM 77.882812 1543733224.0265
MEM 77.882812 1543733224.1309
MEM 77.882812 1543733224.2349
MEM 77.882812 1543733224.3393
MEM 77.882812 1543733224.4411
MEM 77.882812 1543733224.5450
MEM 77.882812 1543733224.6486
MEM 77.882812 1543733224.7534
MEM 77.882812 1543733224.8565
MEM 77.882812 1543733224.9571
MEM 77.882812 1543733225.0621
MEM 77.882812 1543733225.1651
MEM 77.882812 1543733225.2677
MEM 77.882812 1543733225.3727
MEM 77.882812 1543733225.4764
MEM 77.882812 1543733225.5811
MEM 77.882812 1543733225.6842
MEM 77.882812 1543733225.7846
MEM 77.882812 1543733225.8895
MEM 77.882812 1543733225.9910
MEM 77.882812 1543733226.0960
MEM 77.882812 1543733226.2008
MEM 77.882812 1543733226.3060
MEM 77.882812 1543733226.4093
MEM 77.882812 1543733226.5145
MEM 77.882812 1543733226.6186
MEM 77.882812 1543733226.7229
MEM 77.882812 1543733226.8274
MEM 77.882812 1543733226.9312
MEM 77.882812 1543733227.0341
MEM 77.882812 1543733227.1367
MEM 77.882812 1543733227.2416
MEM 77.882812 1543733227.3468
MEM 77.882812 1543733227.4507
MEM 77.882812 1543733227.5512
MEM 77.882812 1543733227.6563
MEM 77.882812 1543733227.7565
MEM 77.882812 1543733227.8568
MEM 77.882812 1543733227.9612
MEM 77.882812 1543733228.0663
MEM 77.882812 1543733228.1709
MEM 77.882812 1543733228.2733
MEM 77.882812 1543733228.3737
MEM 77.882812 1543733228.4774
MEM 77.882812 1543733228.5814
MEM 77.882812 1543733228.6839
MEM 77.882812 1543733228.7843
MEM 77.882812 1543733228.8885
MEM 77.882812 1543733228.9904
MEM 77.882812 1543733229.0933
MEM 77.882812 1543733229.1975
MEM 77.882812 1543733229.3020
MEM 77.882812 1543733229.4032
MEM 77.882812 1543733229.5068
MEM 77.882812 1543733229.6120
MEM 77.882812 1543733229.7149
MEM 77.882812 1543733229.8172
MEM 77.882812 1543733229.9223
MEM 77.882812 1543733230.0235
MEM 77.882812 1543733230.1238
MEM 77.882812 1543733230.2281
MEM 77.882812 1543733230.3316
MEM 77.882812 1543733230.4339
MEM 77.882812 1543733230.5388
MEM 77.882812 1543733230.6401
MEM 77.882812 1543733230.7403
MEM 77.882812 1543733230.8455
MEM 77.882812 1543733230.9505
MEM 77.882812 1543733231.0557
MEM 77.882812 1543733231.1569
MEM 77.882812 1543733231.2608
MEM 77.882812 1543733231.3649
MEM 77.882812 1543733231.4670
MEM 77.882812 1543733231.5674
MEM 77.882812 1543733231.6719
MEM 77.882812 1543733231.7736
MEM 77.882812 1543733231.8770
MEM 77.882812 1543733231.9818
MEM 77.882812 1543733232.0836
MEM 77.882812 1543733232.1869
MEM 77.882812 1543733232.2898
MEM 77.882812 1543733232.3924
MEM 77.882812 1543733232.4928
MEM 77.882812 1543733232.5937
MEM 77.882812 1543733232.6984
MEM 77.882812 1543733232.8032
MEM 77.882812 1543733232.9071
MEM 77.882812 1543733233.0122
MEM 77.882812 1543733233.1149
MEM 77.882812 1543733233.2169
MEM 77.882812 1543733233.3173
MEM 77.882812 1543733233.4224
MEM 77.882812 1543733233.5238
MEM 77.882812 1543733233.6282
MEM 77.882812 1543733233.7320
MEM 77.882812 1543733233.8338
MEM 77.882812 1543733233.9371
MEM 77.882812 1543733234.0406
MEM 77.882812 1543733234.1411
MEM 77.882812 1543733234.2432
MEM 77.882812 1543733234.3484
MEM 77.882812 1543733234.4526
MEM 77.882812 1543733234.5573
MEM 77.882812 1543733234.6616
MEM 77.882812 1543733234.7648
MEM 77.882812 1543733234.8667
MEM 77.882812 1543733234.9672
MEM 77.882812 1543733235.0723
MEM 77.882812 1543733235.1741
MEM 77.882812 1543733235.2744
MEM 77.882812 1543733235.3761
MEM 77.882812 1543733235.4766
MEM 77.882812 1543733235.5770
MEM 77.882812 1543733235.6772
MEM 77.882812 1543733235.7814
MEM 77.882812 1543733235.8822
MEM 77.882812 1543733235.9824
MEM 77.882812 1543733236.0832
MEM 77.882812 1543733236.1842
MEM 77.882812 1543733236.2882
MEM 77.882812 1543733236.3894
MEM 77.882812 1543733236.4897
MEM 77.882812 1543733236.5908
MEM 77.882812 1543733236.6941
MEM 77.882812 1543733236.7983
MEM 77.882812 1543733236.9003
MEM 77.882812 1543733237.0029
MEM 77.882812 1543733237.1073
MEM 77.882812 1543733237.2078
MEM 77.882812 1543733237.3100
MEM 77.882812 1543733237.4147
MEM 77.882812 1543733237.5171
MEM 77.882812 1543733237.6210
MEM 77.882812 1543733237.7253
MEM 77.882812 1543733237.8267
MEM 77.882812 1543733237.9299
MEM 77.882812 1543733238.0345
MEM 77.882812 1543733238.1397
MEM 77.882812 1543733238.2424
MEM 77.882812 1543733238.3465
MEM 77.882812 1543733238.4492
MEM 77.882812 1543733238.5512
MEM 77.882812 1543733238.6564
MEM 77.882812 1543733238.7612
MEM 77.882812 1543733238.8658
MEM 77.882812 1543733238.9660
MEM 77.882812 1543733239.0700
MEM 77.882812 1543733239.1739
MEM 77.882812 1543733239.2786
MEM 77.882812 1543733239.3826
MEM 77.882812 1543733239.4829
MEM 77.882812 1543733239.5881
MEM 77.882812 1543733239.6914
MEM 77.882812 1543733239.7918
MEM 77.882812 1543733239.8970
MEM 77.882812 1543733240.0000
MEM 77.882812 1543733240.1051
MEM 77.882812 1543733240.2091
MEM 77.882812 1543733240.3137
MEM 77.882812 1543733240.4172
MEM 77.882812 1543733240.5174
MEM 77.882812 1543733240.6190
MEM 77.882812 1543733240.7216
MEM 77.882812 1543733240.8248
MEM 77.882812 1543733240.9261
MEM 77.882812 1543733241.0309
MEM 77.882812 1543733241.1352
MEM 77.882812 1543733241.2387
MEM 77.882812 1543733241.3416
MEM 77.882812 1543733241.4468
MEM 77.882812 1543733241.5496
MEM 77.882812 1543733241.6499
MEM 77.882812 1543733241.7551
MEM 77.882812 1543733241.8583
MEM 77.882812 1543733241.9616
MEM 77.882812 1543733242.0661
MEM 77.882812 1543733242.1663
MEM 77.882812 1543733242.2714
MEM 77.882812 1543733242.3750
MEM 77.882812 1543733242.4791
MEM 77.882812 1543733242.5809
MEM 77.882812 1543733242.6829
MEM 77.882812 1543733242.7833
MEM 77.882812 1543733242.8860
MEM 77.882812 1543733242.9882
MEM 77.882812 1543733243.0928
MEM 77.882812 1543733243.1979
MEM 77.882812 1543733243.3029
MEM 77.882812 1543733243.4065
MEM 77.882812 1543733243.5085
MEM 77.882812 1543733243.6088
MEM 77.882812 1543733243.7090
MEM 77.882812 1543733243.8109
MEM 77.882812 1543733243.9157
MEM 77.882812 1543733244.0197
MEM 77.882812 1543733244.1235
MEM 77.882812 1543733244.2274
MEM 77.882812 1543733244.3312
MEM 77.882812 1543733244.4342
MEM 77.882812 1543733244.5394
MEM 77.882812 1543733244.6419
MEM 77.882812 1543733244.7421
MEM 77.882812 1543733244.8423
MEM 77.882812 1543733244.9475
MEM 77.882812 1543733245.0498
MEM 77.882812 1543733245.1501
MEM 77.882812 1543733245.2524
MEM 77.882812 1543733245.3563
MEM 77.882812 1543733245.4567
MEM 77.882812 1543733245.5584
MEM 77.882812 1543733245.6587
MEM 77.882812 1543733245.7639
MEM 77.882812 1543733245.8666
MEM 77.882812 1543733245.9668
MEM 77.882812 1543733246.0705
MEM 77.882812 1543733246.1754
MEM 77.882812 1543733246.2797
MEM 77.882812 1543733246.3843
MEM 77.882812 1543733246.4893
MEM 77.882812 1543733246.5934
MEM 77.882812 1543733246.6980
MEM 77.882812 1543733246.8030
MEM 77.882812 1543733246.9060
MEM 77.882812 1543733247.0089
MEM 77.882812 1543733247.1141
MEM 77.882812 1543733247.2165
MEM 77.882812 1543733247.3170
MEM 77.882812 1543733247.4222
MEM 77.882812 1543733247.5256
MEM 77.882812 1543733247.6308
MEM 77.882812 1543733247.7357
MEM 77.882812 1543733247.8404
MEM 77.882812 1543733247.9423
MEM 77.882812 1543733248.0462
MEM 77.882812 1543733248.1499
MEM 77.882812 1543733248.2511
MEM 77.882812 1543733248.3562
MEM 77.882812 1543733248.4583
MEM 77.882812 1543733248.5591
MEM 77.882812 1543733248.6624
MEM 77.882812 1543733248.7664
MEM 77.882812 1543733248.8681
MEM 77.882812 1543733248.9731
MEM 77.882812 1543733249.0776
MEM 77.882812 1543733249.1826
MEM 77.882812 1543733249.2863
MEM 77.882812 1543733249.3910
MEM 77.882812 1543733249.4933
MEM 77.882812 1543733249.5978
MEM 77.882812 1543733249.6996
MEM 77.882812 1543733249.8001
MEM 77.882812 1543733249.9051
MEM 77.882812 1543733250.0092
MEM 77.882812 1543733250.1143
MEM 77.882812 1543733250.2162
MEM 77.882812 1543733250.3169
MEM 77.882812 1543733250.4193
MEM 77.882812 1543733250.5204
MEM 77.882812 1543733250.6254
MEM 77.882812 1543733250.7260
MEM 77.882812 1543733250.8262
MEM 77.882812 1543733250.9266
MEM 77.882812 1543733251.0290
MEM 77.882812 1543733251.1328
MEM 77.882812 1543733251.2365
MEM 77.882812 1543733251.3402
MEM 77.882812 1543733251.4428
MEM 77.882812 1543733251.5478
MEM 77.882812 1543733251.6494
MEM 77.882812 1543733251.7499
MEM 77.882812 1543733251.8549
MEM 77.882812 1543733251.9595
MEM 77.882812 1543733252.0643
MEM 77.882812 1543733252.1660
MEM 77.882812 1543733252.2700
MEM 77.882812 1543733252.3735
MEM 77.882812 1543733252.4754
MEM 77.882812 1543733252.5759
MEM 77.882812 1543733252.6805
MEM 77.882812 1543733252.7827
MEM 77.882812 1543733252.8835
MEM 77.882812 1543733252.9886
MEM 77.882812 1543733253.0929
MEM 77.882812 1543733253.1978
MEM 77.882812 1543733253.2993
MEM 77.882812 1543733253.4029
MEM 77.882812 1543733253.5064
MEM 77.882812 1543733253.6104
MEM 77.882812 1543733253.7143
MEM 77.882812 1543733253.8159
MEM 77.882812 1543733253.9169
MEM 77.882812 1543733254.0191
MEM 77.882812 1543733254.1198
MEM 77.882812 1543733254.2224
MEM 77.882812 1543733254.3264
MEM 77.882812 1543733254.4295
MEM 77.882812 1543733254.5325
MEM 77.882812 1543733254.6377
MEM 77.882812 1543733254.7398
MEM 77.882812 1543733254.8431
MEM 77.882812 1543733254.9477
MEM 77.882812 1543733255.0491
MEM 77.882812 1543733255.1496
MEM 77.882812 1543733255.2535
MEM 77.882812 1543733255.3587
MEM 77.882812 1543733255.4599
MEM 77.882812 1543733255.5642
MEM 77.882812 1543733255.6668
MEM 77.882812 1543733255.7689
MEM 77.882812 1543733255.8734
MEM 77.882812 1543733255.9766
MEM 77.882812 1543733256.0771
MEM 77.882812 1543733256.1816
MEM 77.882812 1543733256.2829
MEM 77.882812 1543733256.3836
MEM 77.882812 1543733256.4857
MEM 77.882812 1543733256.5908
MEM 77.882812 1543733256.6945
MEM 77.882812 1543733256.7989
MEM 77.882812 1543733256.9031
MEM 77.882812 1543733257.0067
MEM 77.882812 1543733257.1105
MEM 77.882812 1543733257.2156
MEM 77.882812 1543733257.3171
MEM 77.882812 1543733257.4223
MEM 77.882812 1543733257.5268
MEM 77.882812 1543733257.6273
MEM 77.882812 1543733257.7322
MEM 77.882812 1543733257.8339
MEM 77.882812 1543733257.9340
MEM 77.882812 1543733258.0388
MEM 77.882812 1543733258.1435
MEM 77.882812 1543733258.2476
MEM 77.882812 1543733258.3506
MEM 77.882812 1543733258.4546
MEM 77.882812 1543733258.5549
MEM 77.882812 1543733258.6600
MEM 77.882812 1543733258.7641
MEM 77.882812 1543733258.8654
MEM 77.882812 1543733258.9673
MEM 77.882812 1543733259.0703
MEM 77.882812 1543733259.1733
MEM 77.882812 1543733259.2770
MEM 77.882812 1543733259.3820
MEM 77.882812 1543733259.4861
MEM 77.882812 1543733259.5912
MEM 77.882812 1543733259.6937
MEM 77.882812 1543733259.7986
MEM 77.882812 1543733259.9008
MEM 77.882812 1543733260.0015
MEM 77.882812 1543733260.1066
MEM 77.882812 1543733260.2097
MEM 77.882812 1543733260.3141
MEM 77.882812 1543733260.4153
MEM 77.882812 1543733260.5176
MEM 77.882812 1543733260.6225
MEM 77.882812 1543733260.7271
MEM 77.882812 1543733260.8317
MEM 77.882812 1543733260.9354
MEM 77.882812 1543733261.0400
MEM 77.882812 1543733261.1440
MEM 77.882812 1543733261.2482
MEM 77.882812 1543733261.3516
MEM 77.882812 1543733261.4543
MEM 77.882812 1543733261.5569
MEM 77.882812 1543733261.6600
MEM 77.882812 1543733261.7647
MEM 77.882812 1543733261.8651
MEM 77.882812 1543733261.9699
MEM 77.882812 1543733262.0732
MEM 77.882812 1543733262.1772
MEM 77.882812 1543733262.2775
MEM 77.882812 1543733262.3819
MEM 77.882812 1543733262.4845
MEM 77.882812 1543733262.5865
MEM 77.882812 1543733262.6906
MEM 77.882812 1543733262.7944
MEM 77.882812 1543733262.8984
MEM 77.882812 1543733263.0030
MEM 77.882812 1543733263.1081
MEM 77.882812 1543733263.2112
MEM 77.882812 1543733263.3140
MEM 77.882812 1543733263.4163
MEM 77.882812 1543733263.5215
MEM 77.882812 1543733263.6225
MEM 77.882812 1543733263.7268
MEM 77.882812 1543733263.8316
MEM 77.882812 1543733263.9347
MEM 77.882812 1543733264.0398
MEM 77.882812 1543733264.1433
MEM 77.882812 1543733264.2474
MEM 77.882812 1543733264.3483
MEM 77.882812 1543733264.4514
MEM 77.882812 1543733264.5547
MEM 77.882812 1543733264.6598
MEM 77.882812 1543733264.7645
MEM 77.882812 1543733264.8681
MEM 77.882812 1543733264.9733
MEM 77.882812 1543733265.0776
MEM 77.882812 1543733265.1815
MEM 77.882812 1543733265.2849
MEM 77.882812 1543733265.3893
MEM 77.882812 1543733265.4911
MEM 77.882812 1543733265.5944
MEM 77.882812 1543733265.6981
MEM 77.882812 1543733265.8016
MEM 77.882812 1543733265.9064
MEM 77.882812 1543733266.0110
MEM 77.882812 1543733266.1148
MEM 77.882812 1543733266.2183
MEM 77.882812 1543733266.3226
MEM 77.882812 1543733266.4268
MEM 77.882812 1543733266.5274
MEM 77.882812 1543733266.6314
MEM 77.882812 1543733266.7362
MEM 77.882812 1543733266.8397
MEM 77.882812 1543733266.9444
MEM 77.882812 1543733267.0480
MEM 77.882812 1543733267.1518
MEM 77.882812 1543733267.2526
MEM 77.882812 1543733267.3578
MEM 77.882812 1543733267.4612
MEM 77.882812 1543733267.5646
MEM 77.882812 1543733267.6698
MEM 77.882812 1543733267.7731
MEM 77.882812 1543733267.8779
MEM 77.882812 1543733267.9813
MEM 77.882812 1543733268.0852
MEM 77.882812 1543733268.1904
MEM 77.882812 1543733268.2946
MEM 77.882812 1543733268.3978
MEM 77.882812 1543733268.5019
MEM 77.882812 1543733268.6064
MEM 77.882812 1543733268.7105
MEM 77.882812 1543733268.8145
MEM 77.882812 1543733268.9186
MEM 77.882812 1543733269.0217
MEM 77.882812 1543733269.1269
MEM 77.882812 1543733269.2321
MEM 77.882812 1543733269.3354
MEM 77.882812 1543733269.4397
MEM 77.882812 1543733269.5438
MEM 77.882812 1543733269.6483
MEM 77.882812 1543733269.7533
MEM 77.882812 1543733269.8548
MEM 77.882812 1543733269.9597
MEM 77.882812 1543733270.0644
MEM 77.882812 1543733270.1689
MEM 77.882812 1543733270.2730
MEM 77.882812 1543733270.3782
MEM 77.882812 1543733270.4832
MEM 77.882812 1543733270.5856
MEM 77.882812 1543733270.6881
MEM 77.882812 1543733270.7907
MEM 77.882812 1543733270.8949
MEM 77.882812 1543733270.9976
MEM 77.882812 1543733271.1024
MEM 77.882812 1543733271.2063
MEM 77.882812 1543733271.3097
MEM 77.882812 1543733271.4142
MEM 77.882812 1543733271.5190
MEM 77.882812 1543733271.6208
MEM 77.882812 1543733271.7242
MEM 77.882812 1543733271.8283
MEM 77.882812 1543733271.9335
MEM 77.882812 1543733272.0368
MEM 77.882812 1543733272.1396
MEM 77.882812 1543733272.2398
MEM 77.882812 1543733272.3406
MEM 77.882812 1543733272.4422
MEM 77.882812 1543733272.5472
MEM 77.882812 1543733272.6475
MEM 77.882812 1543733272.7525
MEM 77.882812 1543733272.8577
